"baseMean","log2FoldChange","padj","gene_name"
1301.70089953952,-6.52619921171351,1.74032242079762e-09,"GBP4"
7.7821330193867,-6.51536384327792,0.026388992323889,"KCTD16"
7493.11584506423,-6.5047327707649,1.51533055069843e-63,"IFIT2"
10.9447503574876,-6.50168313802902,0.0215984676628725,"STIMATE"
10.3550621340292,-6.49155668967447,0.0177163031309622,"HDX"
7.844336819859,-6.46183438156527,0.0432561269895571,"SLA"
5.32360342263364,-6.39618570633878,0.0491293953356058,"PDGFD"
9.31001087577695,-6.39169917134827,0.0124878082559755,"ZNF132"
13.1596026625815,-6.30352168912453,0.0131100634312721,"SLC2A3"
14.7457676581462,-6.30297324195915,0.0235271187873245,"TSPAN7"
5.90232403116803,-6.29636737928663,0.0399554556121346,"ZNF860"
6.04180896586415,-6.29289534806703,0.0494793825289137,"CD7"
6.35513665025827,-6.2398340900473,0.0447643550515235,"OR11G2"
9.76047223853809,-6.23432111655529,0.0302822041714338,"SP140"
8.53426629630648,-6.22028718094718,0.0175455342743639,"IL4I1"
1032.86510564094,-6.20467885735265,5.74385854870002e-24,"USP18"
1174.13360583569,-6.20433631286247,1.64973568824864e-13,"OAS2"
372.352139929329,-6.20390788874345,2.96248750723339e-11,"CD274"
8.28415518687739,-6.19275825502835,0.0206048619871728,"RELN"
57.7723886169348,-6.16240761304036,0.00484982968040085,"RAET1L"
8.56721306150751,-6.14768052255646,0.0417459183658443,"SYNPO2"
7.15059046446768,-6.09454629511957,0.0197710621961703,"EMP3"
8.54911073118179,-6.08243243346084,0.0479337691680737,"PLA1A"
5.73559190696645,-6.07723315562507,0.0286685935753714,"VMO1"
54.4097244320677,-6.06817543888526,1.36214004877581e-07,"C2CD4A"
12.4598845080453,-6.0501669655989,0.0041608559408783,"TNFRSF19"
8.55906121441451,-6.0437827159378,0.0372596127430141,"NHLH2"
6.28820972709943,-5.96713854481164,0.0259162722458699,"GRIK2"
8.9829912806275,-5.96713547645633,0.0210458038611592,"ZEB1"
7.96618798070055,-5.92535905373463,0.024261901201187,NA
6.62379186424023,-5.84550146786173,0.038583482991287,"SLC1A2"
259.707870590639,-5.80322386411084,3.54644090097731e-09,"CLEC2D"
20.0404589009016,-5.8022276947717,0.00154923732840049,"PSTK"
124.554126535774,-5.72646117272164,8.09006292649904e-06,"LMO2"
1841.55934947511,-5.67881432290523,1.612950109313e-68,"IFIT1"
3610.07558907212,-5.67478623499473,2.42232958596987e-110,"MX2"
12.0920920784089,-5.63990721374411,0.0222145991615402,"DDR2"
19.3301872033651,-5.59588888339745,0.000581996319918476,"TMEM268"
100.632389816306,-5.51226637539133,2.42931332719317e-12,"IFITM1"
73.6884524087803,-5.50139469082616,1.15860024247993e-08,"SIDT1"
9.34364220464275,-5.46605462353013,0.0376273093808756,"LYPD5"
8.56368013701231,-5.45644117975596,0.0345420590181391,"SGIP1"
1065.18981878179,-5.44779173895337,5.62171695590474e-56,"RIGI"
357.239112657557,-5.41676714316727,9.74045941035908e-31,"ZBP1"
7973.27140236277,-5.39961160581122,7.41767066382047e-124,"MX1"
275.144685166569,-5.35725135657562,0.00234527738713213,"SOCS1"
101.7917341709,-5.32905229678904,0.000120775148346011,"RASGRP3"
1581.54940848787,-5.31328031631157,3.04870231538299e-76,"IFIH1"
75.1788769264548,-5.31310507717557,2.1474322348469e-09,"APOBEC3G"
564.95144314062,-5.31077860141848,8.82151790042212e-05,"BATF2"
1958.57907949516,-5.28369116217941,3.73476250383292e-22,"EPSTI1"
342.429256606199,-5.18543393631498,1.11784283691933e-10,"PLAAT2"
684.179072169874,-5.13156888814383,6.26956757319632e-14,"GMPR"
407.83478198762,-5.12160554756899,4.26751768801324e-09,"IFI16"
3605.13778257042,-5.11231782005379,5.50783023281688e-94,"IFIT3"
21.7534513100837,-5.09518061749224,0.00920708740258054,"CCL22"
131.859819905119,-5.05096339908692,5.07610496047926e-14,"IFI6"
15.5788508630035,-4.94427704624238,0.0410176906803465,"RFC2"
15.3399587661071,-4.9188918376704,0.00505630157321342,"TVP23C-CDRT4"
210.691451095449,-4.89936739669428,4.6289227517056e-21,"HEG1"
15.1631517790653,-4.89134700071472,0.0438284890796308,"UNC5D"
128.332867761779,-4.84673245121824,0.000129091076452024,"CSF1"
53.3992223843465,-4.76944000148259,0.000105357613273617,"PPM1J"
556.827335303975,-4.76582443300674,1.06773869353092e-34,"PMAIP1"
2348.11770033543,-4.76071582903884,3.00044893879989e-78,"HELZ2"
519.161967212318,-4.73332621084524,5.29896342886961e-32,"CMPK2"
155.78944271091,-4.67985675329015,5.77895190829209e-19,"IGFBP6"
912.293258949872,-4.6530934578358,3.5665993770935e-54,"PLEKHA4"
1704.2389965666,-4.65303271821499,1.16014907965736e-47,"WARS1"
165.618778124421,-4.65118739239352,4.44529474724815e-18,"TNF"
1162.21737398564,-4.5982675237775,8.38191612665934e-51,"TNFSF13B"
461.369148138709,-4.5910896032936,7.82799257768473e-09,"PPM1K"
283.539424861009,-4.58539843163188,4.79336058598203e-19,"STARD5"
1440.39790285935,-4.57907728522067,3.41218853173279e-16,"OAS3"
15.2468876568506,-4.57048367304552,0.0204401934607404,"PLEKHG7"
881.64065686804,-4.55792749512279,3.42161245121152e-36,"HES4"
3685.2288752742,-4.52858687867224,7.12901140570132e-88,"DDX60L"
21.8742194341031,-4.42337212154781,0.00552614741375608,NA
3402.09181168541,-4.41663939503496,2.11693113640167e-62,"GBP1"
18.1028912926025,-4.4125971287589,0.0221993499221256,"MINDY4"
29.4147052010347,-4.35833501225937,0.00016720043212152,"CALB2"
307.128408630978,-4.34384198177181,3.24727873966681e-25,"ZDHHC17"
3412.59671410016,-4.33532836519594,3.55036051181387e-84,"SAMD9"
1759.65320691726,-4.23388788692079,2.81845541090604e-65,"SP110"
22.0458240311142,-4.13351979366607,0.0217101073861704,"SLC38A5"
1711.27669982697,-4.13099551801322,1.29604202809959e-38,"TNFAIP3"
1016.36437000542,-4.10841245494169,9.8787938439182e-15,"CXCL8"
86.9975532974903,-4.07899433352785,1.64092385782343e-07,"THEMIS2"
81.3095981313152,-4.07297077823797,9.68794832914823e-06,"HGH1"
41.9903604541188,-4.0283568979987,0.000648348879581657,"FBXO6"
23.2747238265583,-4.01885240516367,0.0034247772190103,"FHDC1"
623.733314570963,-3.96401203648763,1.12539969635529e-42,"PNPT1"
222.557524668732,-3.95333433401983,5.753673914117e-26,"CD40"
1962.24041611226,-3.93172665327684,1.11531506835932e-58,"DDX60"
1943.69478021948,-3.89212451501349,8.04415078893556e-62,"ISG20"
757.281234448065,-3.87405261551778,3.16357200203076e-31,"IRF7"
44.9302230815918,-3.85380767088748,3.16328768187141e-05,"EXOC3L1"
54.6136077428541,-3.84187436195831,0.00150651619514491,"CCN3"
48.4357899328632,-3.82716935511091,0.00200781161391821,"APOL3"
595.326806756995,-3.79177516400948,1.58484567845453e-21,"ICAM1"
226.224530019481,-3.78087708703758,0.00233721304327516,"HSH2D"
4134.83784714798,-3.75140781231519,8.4384503527396e-44,"PLAUR"
24.8616502414735,-3.74513654925371,0.0186266149705588,"SERPING1"
525.471455071288,-3.72950438348271,2.59269038456622e-17,"KIAA0040"
3971.93570488482,-3.70967154870312,2.36248249087566e-49,"STAT1"
86.2472797188518,-3.69429487888596,5.2783614979231e-06,"NKX3-1"
500.726087015059,-3.67620919968622,3.35994989255299e-23,"DAPP1"
159.82225765513,-3.66890466397252,7.52581158705363e-12,"BRIP1"
582.04496256171,-3.66167576497179,7.03323019304426e-38,"TYMP"
1401.66570841096,-3.64793019438469,2.33912617723602e-29,"LAP3"
133.395681773952,-3.64516430271887,5.34703389903589e-07,"FOSL1"
173.834993015817,-3.64478627211313,0.00571246874620669,"MLKL"
81.7318359921945,-3.6446018915152,1.83813659841072e-06,"PANX1"
2850.47167905733,-3.64223523208039,2.94084515206842e-68,"XAF1"
188.211896123105,-3.63036325262588,7.51321131546415e-10,"PIK3AP1"
2094.09657217103,-3.62247559287798,3.16092451938465e-54,"SAMD9L"
411.312297270847,-3.61574578156505,8.586796927251e-26,"HERC6"
76.3900799357177,-3.60998529358466,3.08640638828004e-11,"MOB3C"
16.2533546944749,-3.58528565146706,0.0274492079644008,"DTNA"
44.061387057642,-3.56975779393346,0.000620099311942495,"S1PR2"
6495.42656601841,-3.5671937778605,9.90871732810773e-41,"NFKBIA"
29.0501061931816,-3.52732572280025,0.0147860664983534,"HAPLN3"
409.683644721183,-3.49635643728614,2.76730167135104e-20,"SLC25A28"
207.529044153942,-3.44120360640824,6.70667535002041e-13,"RND1"
1393.70132825416,-3.44116001484333,5.34187061372139e-29,"STAT2"
866.759335234339,-3.43679427752034,1.00309922575614e-32,"ARL5B"
3839.63721023056,-3.41488389382567,6.46481456571876e-41,"PPP1R15A"
450.368809323084,-3.4101395614389,5.68440149318691e-13,"SAMHD1"
155.356211426051,-3.39712818950365,1.45834270229976e-09,"C17orf67"
64.5033782718077,-3.39658302434355,0.00407756613864199,"CRTC2"
70.6503683789438,-3.38647964564808,0.00128430276671694,"IL18BP"
283.438858229924,-3.38270328500428,1.17262052534996e-23,"PARP10"
1007.36799403998,-3.37223949937425,3.4235571074622e-56,"DUSP5"
104.772915396391,-3.366626981674,1.24464675888434e-08,"ASPHD2"
50.0709469829092,-3.34687792656906,0.000380294810572003,"PROX1"
